case_id,scenario,K,policy,continuation_id,equivalence_class,class_multiplicity,repetition,execution_order_position,is_warmup,planning_H,planning_E,planning_G,runtime_H,runtime_E,runtime_G,ttft_ms,request_latency_ms,snapshot_build_ms,reconcile_ms,correctness_pass,safety_pass,retry_count,status,failure_stage,error,selected_checkpoint_ids,actual_selected_checkpoint_ids,evicted_checkpoint_ids,safety_flags
formal_measured_0308_scalable_multiworkflow_v2_n16_k4_marconi_style_r07_w16_a04096_f01_b1,scalable_multiworkflow_v2_n16,4,Marconi-style,W16_A04096_F01-B1,scalable_multiworkflow_v2_n16:K=4:Marconi-style:T=4096:E=0:G=4096,15,7,2,False,4096,0,4096,4096,0,4096,166.406432,166.674935,14115.101243,3225.557749,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F01_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0309_scalable_multiworkflow_v2_n16_k4_marconi_style_r07_w16_a08192_f01_b1,scalable_multiworkflow_v2_n16,4,Marconi-style,W16_A08192_F01-B1,scalable_multiworkflow_v2_n16:K=4:Marconi-style:T=8192:E=0:G=8192,15,7,2,False,8192,0,8192,8192,0,8192,327.56653,327.855068,13288.72742,1931.69796,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F01_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0310_scalable_multiworkflow_v2_n16_k4_marconi_style_r07_w16_a16384_f01_b1,scalable_multiworkflow_v2_n16,4,Marconi-style,W16_A16384_F01-B1,scalable_multiworkflow_v2_n16:K=4:Marconi-style:T=16384:E=0:G=16384,15,7,2,False,16384,0,16384,16384,0,16384,664.637701,664.950284,13770.434447,2664.378846,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F01_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0311_scalable_multiworkflow_v2_n16_k4_marconi_style_r07_w16_a32768_f01_b1,scalable_multiworkflow_v2_n16,4,Marconi-style,W16_A32768_F01-B1,scalable_multiworkflow_v2_n16:K=4:Marconi-style:T=32768:E=16384:G=16384,1,7,2,False,32768,16384,16384,32768,16384,16384,743.838506,744.280149,12829.55977,2914.981299,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F01_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0312_scalable_multiworkflow_v2_n16_k4_marconi_style_r07_w16_a32768_f02_b1,scalable_multiworkflow_v2_n16,4,Marconi-style,W16_A32768_F02-B1,scalable_multiworkflow_v2_n16:K=4:Marconi-style:T=32768:E=32768:G=0,14,7,2,False,32768,32768,0,32768,32768,0,38.412483,38.824293,14318.608289,2607.745126,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A32768_F02_MAIN"", ""W16_A32768_F01_SHALLOW""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F01_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0313_scalable_multiworkflow_v2_n16_k4_flowstate_r07_w16_a04096_f01_b1,scalable_multiworkflow_v2_n16,4,FlowState,W16_A04096_F01-B1,scalable_multiworkflow_v2_n16:K=4:FlowState:T=4096:E=0:G=4096,15,7,3,False,4096,0,4096,4096,0,4096,166.642787,166.901626,13554.422358,2508.662137,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F02_MAIN""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F02_MAIN""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A32768_F01_MAIN"", ""W16_A32768_F01_SHALLOW""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0314_scalable_multiworkflow_v2_n16_k4_flowstate_r07_w16_a08192_f01_b1,scalable_multiworkflow_v2_n16,4,FlowState,W16_A08192_F01-B1,scalable_multiworkflow_v2_n16:K=4:FlowState:T=8192:E=0:G=8192,15,7,3,False,8192,0,8192,8192,0,8192,329.698776,329.916509,13312.498372,2350.565936,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F02_MAIN""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F02_MAIN""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A32768_F01_MAIN"", ""W16_A32768_F01_SHALLOW""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0315_scalable_multiworkflow_v2_n16_k4_flowstate_r07_w16_a16384_f01_b1,scalable_multiworkflow_v2_n16,4,FlowState,W16_A16384_F01-B1,scalable_multiworkflow_v2_n16:K=4:FlowState:T=16384:E=0:G=16384,7,7,3,False,16384,0,16384,16384,0,16384,666.075216,666.414236,13101.119619,1965.566052,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F02_MAIN""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F02_MAIN""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A32768_F01_MAIN"", ""W16_A32768_F01_SHALLOW""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0316_scalable_multiworkflow_v2_n16_k4_flowstate_r07_w16_a16384_f08_b1,scalable_multiworkflow_v2_n16,4,FlowState,W16_A16384_F08-B1,scalable_multiworkflow_v2_n16:K=4:FlowState:T=16384:E=16384:G=0,8,7,3,False,16384,16384,0,16384,16384,0,40.487396,40.824098,12948.586813,1531.647331,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F02_MAIN""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F02_MAIN""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A32768_F01_MAIN"", ""W16_A32768_F01_SHALLOW""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0317_scalable_multiworkflow_v2_n16_k4_flowstate_r07_w16_a32768_f01_b1,scalable_multiworkflow_v2_n16,4,FlowState,W16_A32768_F01-B1,scalable_multiworkflow_v2_n16:K=4:FlowState:T=32768:E=0:G=32768,1,7,3,False,32768,0,32768,32768,0,32768,1460.580078,1461.012766,12969.820613,1773.385651,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F02_MAIN""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F02_MAIN""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A32768_F01_MAIN"", ""W16_A32768_F01_SHALLOW""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0318_scalable_multiworkflow_v2_n16_k4_flowstate_r07_w16_a32768_f02_b1,scalable_multiworkflow_v2_n16,4,FlowState,W16_A32768_F02-B1,scalable_multiworkflow_v2_n16:K=4:FlowState:T=32768:E=32768:G=0,14,7,3,False,32768,32768,0,32768,32768,0,40.478405,40.886919,13422.741038,1962.511579,True,True,0,PASS,,,"[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F02_MAIN""]","[""W16_A32768_F08_MAIN"", ""W16_A32768_F04_MAIN"", ""W16_A16384_F08_MAIN"", ""W16_A32768_F02_MAIN""]","[""W16_A04096_F01_MAIN"", ""W16_A04096_F01_SHALLOW"", ""W16_A04096_F02_MAIN"", ""W16_A04096_F04_MAIN"", ""W16_A04096_F08_MAIN"", ""W16_A08192_F01_MAIN"", ""W16_A08192_F01_SHALLOW"", ""W16_A08192_F02_MAIN"", ""W16_A08192_F04_MAIN"", ""W16_A08192_F08_MAIN"", ""W16_A16384_F01_MAIN"", ""W16_A16384_F01_SHALLOW"", ""W16_A16384_F02_MAIN"", ""W16_A16384_F04_MAIN"", ""W16_A32768_F01_MAIN"", ""W16_A32768_F01_SHALLOW""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0319_sota_signal_stress_v1_k8_flowstate_r07_w_a08192_f1_s1_rold_b1,sota_signal_stress_v1,8,FlowState,W_A08192_F1_S1_Rold-B1,sota_signal_stress_v1:K=8:FlowState:T=8192:E=0:G=8192,20,7,0,False,8192,0,8192,8192,0,8192,322.358983,322.687267,15824.684364,742.556757,True,True,0,PASS,,,"[""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F4_S3_Rold_MAIN"", ""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN""]","[""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F4_S3_Rold_MAIN"", ""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN""]","[""W_A08192_F1_S1_Rold_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN"", ""W_A08192_F1_S3_Rold_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F4_S3_Rold_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0320_sota_signal_stress_v1_k8_flowstate_r07_w_a32768_f1_s1_rold_b1,sota_signal_stress_v1,8,FlowState,W_A32768_F1_S1_Rold-B1,sota_signal_stress_v1:K=8:FlowState:T=32768:E=32768:G=0,20,7,0,False,32768,32768,0,32768,32768,0,41.141853,41.563803,16360.078767,799.551447,True,True,0,PASS,,,"[""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F4_S3_Rold_MAIN"", ""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN""]","[""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F4_S3_Rold_MAIN"", ""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN""]","[""W_A08192_F1_S1_Rold_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN"", ""W_A08192_F1_S3_Rold_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F4_S3_Rold_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0321_sota_signal_stress_v1_k8_global_lru_r07_w_a08192_f1_s1_rold_b1,sota_signal_stress_v1,8,Global-LRU,W_A08192_F1_S1_Rold-B1,sota_signal_stress_v1:K=8:Global-LRU:T=8192:E=0:G=8192,10,7,1,False,8192,0,8192,8192,0,8192,332.238773,332.532944,16526.905196,1141.539409,True,True,0,PASS,,,"[""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN""]","[""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN""]","[""W_A08192_F1_S1_Rold_MAIN"", ""W_A08192_F1_S3_Rold_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F4_S3_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F4_S3_Rold_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0322_sota_signal_stress_v1_k8_global_lru_r07_w_a08192_f1_s1_rrecent_b1,sota_signal_stress_v1,8,Global-LRU,W_A08192_F1_S1_Rrecent-B1,sota_signal_stress_v1:K=8:Global-LRU:T=8192:E=8192:G=0,10,7,1,False,8192,8192,0,8192,8192,0,39.98583,40.254008,15619.009724,615.173794,True,True,0,PASS,,,"[""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN""]","[""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN""]","[""W_A08192_F1_S1_Rold_MAIN"", ""W_A08192_F1_S3_Rold_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F4_S3_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F4_S3_Rold_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0323_sota_signal_stress_v1_k8_global_lru_r07_w_a32768_f1_s1_rold_b1,sota_signal_stress_v1,8,Global-LRU,W_A32768_F1_S1_Rold-B1,sota_signal_stress_v1:K=8:Global-LRU:T=32768:E=0:G=32768,10,7,1,False,32768,0,32768,32768,0,32768,1472.949967,1473.385787,15925.909945,1113.430436,True,True,0,PASS,,,"[""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN""]","[""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN""]","[""W_A08192_F1_S1_Rold_MAIN"", ""W_A08192_F1_S3_Rold_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F4_S3_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F4_S3_Rold_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0324_sota_signal_stress_v1_k8_global_lru_r07_w_a32768_f1_s1_rrecent_b1,sota_signal_stress_v1,8,Global-LRU,W_A32768_F1_S1_Rrecent-B1,sota_signal_stress_v1:K=8:Global-LRU:T=32768:E=32768:G=0,10,7,1,False,32768,32768,0,32768,32768,0,39.426376,39.837542,15715.506473,1258.255751,True,True,0,PASS,,,"[""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN""]","[""W_A32768_F4_S3_Rrecent_MAIN"", ""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN""]","[""W_A08192_F1_S1_Rold_MAIN"", ""W_A08192_F1_S3_Rold_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F4_S3_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F4_S3_Rold_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
formal_measured_0325_sota_signal_stress_v1_k8_kvflow_style_r07_w_a08192_f1_s3_rold_b1,sota_signal_stress_v1,8,KVFlow-style,W_A08192_F1_S3_Rold-B1,sota_signal_stress_v1:K=8:KVFlow-style:T=8192:E=0:G=8192,10,7,2,False,8192,0,8192,8192,0,8192,329.297119,329.585214,17848.010648,1580.145913,True,True,0,PASS,,,"[""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F1_S1_Rold_MAIN""]","[""W_A32768_F4_S1_Rrecent_MAIN"", ""W_A32768_F1_S1_Rrecent_MAIN"", ""W_A08192_F4_S1_Rrecent_MAIN"", ""W_A08192_F1_S1_Rrecent_MAIN"", ""W_A32768_F4_S1_Rold_MAIN"", ""W_A32768_F1_S1_Rold_MAIN"", ""W_A08192_F4_S1_Rold_MAIN"", ""W_A08192_F1_S1_Rold_MAIN""]","[""W_A08192_F1_S3_Rold_MAIN"", ""W_A08192_F1_S3_Rrecent_MAIN"", ""W_A08192_F4_S3_Rold_MAIN"", ""W_A08192_F4_S3_Rrecent_MAIN"", ""W_A32768_F1_S3_Rold_MAIN"", ""W_A32768_F1_S3_Rrecent_MAIN"", ""W_A32768_F4_S3_Rold_MAIN"", ""W_A32768_F4_S3_Rrecent_MAIN""]","{""allocator_safety"": true, ""fa_safety"": true, ""mamba_safety"": true, ""sanity_check"": true, ""tree_safety"": true}"
