case_id,target_gap,target_H,target_E,repetition,is_warmup,gap_order_position,execution_order_position,status,correctness_pass,gap_match,runtime_H,runtime_E,runtime_G,ttft_ms,request_latency_ms,request_input_tokens,failure_stage,error,fa_preserved,safety_pass,selected_checkpoint_ids,evicted_checkpoint_ids,fa_allocator,safety,server_metadata
profile128k_measured_r06_p02_g49152,49152,131072,81920,6,False,2,74,PASS,True,True,131072,81920,49152,3638.095061,3639.158185,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_CLEANUP_126976"", ""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 81920, ""cached_tokens_details"": {""device"": 81920, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 3.6370249108877033, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r06_p02_g49152_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752455.2457259, ""weight_version"": ""default""}"
profile128k_measured_r06_p03_g32768,32768,131072,98304,6,False,3,75,PASS,True,True,131072,98304,32768,2485.489502,2486.495534,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 98304, ""cached_tokens_details"": {""device"": 98304, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 2.484577484894544, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r06_p03_g32768_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752467.1771855, ""weight_version"": ""default""}"
profile128k_measured_r06_p04_g4096,4096,131072,126976,6,False,4,76,PASS,True,True,131072,126976,4096,344.423652,345.262203,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 126976, ""cached_tokens_details"": {""device"": 126976, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.3433666729833931, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r06_p04_g4096_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752477.711574, ""weight_version"": ""default""}"
profile128k_measured_r06_p05_g8192,8192,131072,122880,6,False,5,77,PASS,True,True,131072,122880,8192,670.566851,671.564272,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 122880, ""cached_tokens_details"": {""device"": 122880, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.6693813959136605, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r06_p05_g8192_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752488.3303819, ""weight_version"": ""default""}"
profile128k_measured_r06_p06_g131072,131072,131072,0,6,False,6,78,PASS,True,True,131072,0,131072,7958.270579,7959.16563,131136,,,True,True,[],"[""PROFILE_CLEANUP_45056"", ""PROFILE_CLEANUP_90112"", ""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 0, ""cached_tokens_details"": null, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 7.956781043903902, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r06_p06_g131072_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752506.4309354, ""weight_version"": ""default""}"
profile128k_measured_r06_p07_g65536,65536,131072,65536,6,False,7,79,PASS,True,True,131072,65536,65536,4667.654264,4668.720365,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_CLEANUP_110592"", ""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 65536, ""cached_tokens_details"": {""device"": 65536, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 4.666025434155017, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r06_p07_g65536_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752521.319564, ""weight_version"": ""default""}"
profile128k_measured_r06_p08_g0,0,131072,131072,6,False,8,80,PASS,True,True,131072,131072,0,42.148687,43.107901,131136,,,True,True,"[""PROFILE_DEEP""]",[],"{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""target_fa_and_mamba_present"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 131072, ""cached_tokens_details"": {""device"": 131072, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.04119177185930312, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r06_p08_g0_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752530.4269845, ""weight_version"": ""default""}"
profile128k_measured_r07_p00_g16384,16384,131072,114688,7,False,0,81,PASS,True,True,131072,114688,16384,1295.494563,1296.517404,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 114688, ""cached_tokens_details"": {""device"": 114688, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 1.293802882079035, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r07_p00_g16384_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752540.9594545, ""weight_version"": ""default""}"
profile128k_measured_r07_p01_g49152,49152,131072,81920,7,False,1,82,PASS,True,True,131072,81920,49152,3631.036467,3632.12059,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_CLEANUP_126976"", ""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 81920, ""cached_tokens_details"": {""device"": 81920, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 3.6298998491838574, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r07_p01_g49152_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752554.3546555, ""weight_version"": ""default""}"
profile128k_measured_r07_p02_g32768,32768,131072,98304,7,False,2,83,PASS,True,True,131072,98304,32768,2497.295178,2498.340158,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 98304, ""cached_tokens_details"": {""device"": 98304, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 2.4961512729059905, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r07_p02_g32768_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752565.6884334, ""weight_version"": ""default""}"
profile128k_measured_r07_p03_g4096,4096,131072,126976,7,False,3,84,PASS,True,True,131072,126976,4096,347.360255,348.350284,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 126976, ""cached_tokens_details"": {""device"": 126976, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.34582325583323836, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r07_p03_g4096_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752575.638886, ""weight_version"": ""default""}"
profile128k_measured_r07_p04_g8192,8192,131072,122880,7,False,4,85,PASS,True,True,131072,122880,8192,672.187737,672.90858,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 122880, ""cached_tokens_details"": {""device"": 122880, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.6704157690983266, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r07_p04_g8192_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752585.270447, ""weight_version"": ""default""}"
profile128k_measured_r07_p05_g131072,131072,131072,0,7,False,5,86,PASS,True,True,131072,0,131072,7985.679101,7986.724876,131136,,,True,True,[],"[""PROFILE_CLEANUP_45056"", ""PROFILE_CLEANUP_90112"", ""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 0, ""cached_tokens_details"": null, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 7.9841170608997345, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r07_p05_g131072_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752602.8648584, ""weight_version"": ""default""}"
profile128k_measured_r07_p06_g65536,65536,131072,65536,7,False,6,87,PASS,True,True,131072,65536,65536,4652.23632,4653.331684,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_CLEANUP_110592"", ""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 65536, ""cached_tokens_details"": {""device"": 65536, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 4.651336945127696, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r07_p06_g65536_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752617.9921486, ""weight_version"": ""default""}"
profile128k_measured_r07_p07_g0,0,131072,131072,7,False,7,88,PASS,True,True,131072,131072,0,43.388939,44.380328,131136,,,True,True,"[""PROFILE_DEEP""]",[],"{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""target_fa_and_mamba_present"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 131072, ""cached_tokens_details"": {""device"": 131072, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.042556179920211434, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r07_p07_g0_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752627.5409935, ""weight_version"": ""default""}"
profile128k_measured_r07_p08_g98304,98304,131072,32768,7,False,8,89,PASS,True,True,131072,32768,98304,6517.321058,6518.437255,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_CLEANUP_122880"", ""PROFILE_CLEANUP_77824"", ""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 32768, ""cached_tokens_details"": {""device"": 32768, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 6.515620021149516, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r07_p08_g98304_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752644.0331209, ""weight_version"": ""default""}"
profile128k_measured_r08_p00_g49152,49152,131072,81920,8,False,0,90,PASS,True,True,131072,81920,49152,3623.060269,3624.124676,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_CLEANUP_126976"", ""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 81920, ""cached_tokens_details"": {""device"": 81920, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 3.6220954400487244, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r08_p00_g49152_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752658.3507922, ""weight_version"": ""default""}"
profile128k_measured_r08_p01_g32768,32768,131072,98304,8,False,1,91,PASS,True,True,131072,98304,32768,2480.222059,2481.278303,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 98304, ""cached_tokens_details"": {""device"": 98304, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 2.478568779071793, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r08_p01_g32768_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752670.5601084, ""weight_version"": ""default""}"
profile128k_measured_r08_p02_g4096,4096,131072,126976,8,False,2,92,PASS,True,True,131072,126976,4096,339.590342,340.577796,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 126976, ""cached_tokens_details"": {""device"": 126976, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.33867885917425156, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r08_p02_g4096_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752680.4510555, ""weight_version"": ""default""}"
profile128k_measured_r08_p03_g8192,8192,131072,122880,8,False,3,93,PASS,True,True,131072,122880,8192,669.635312,670.417495,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 122880, ""cached_tokens_details"": {""device"": 122880, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.6687410520389676, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r08_p03_g8192_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752690.6930652, ""weight_version"": ""default""}"
profile128k_measured_r08_p04_g131072,131072,131072,0,8,False,4,94,PASS,True,True,131072,0,131072,7973.897389,7975.097656,131136,,,True,True,[],"[""PROFILE_CLEANUP_45056"", ""PROFILE_CLEANUP_90112"", ""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 0, ""cached_tokens_details"": null, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 7.972873404854909, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r08_p04_g131072_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752707.5130951, ""weight_version"": ""default""}"
profile128k_measured_r08_p05_g65536,65536,131072,65536,8,False,5,95,PASS,True,True,131072,65536,65536,4677.502864,4678.639145,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_CLEANUP_110592"", ""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 65536, ""cached_tokens_details"": {""device"": 65536, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 4.675821162061766, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r08_p05_g65536_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752721.681179, ""weight_version"": ""default""}"
profile128k_measured_r08_p06_g0,0,131072,131072,8,False,6,96,PASS,True,True,131072,131072,0,43.234424,44.239085,131136,,,True,True,"[""PROFILE_DEEP""]",[],"{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""target_fa_and_mamba_present"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 131072, ""cached_tokens_details"": {""device"": 131072, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.04235405498184264, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r08_p06_g0_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752731.2625296, ""weight_version"": ""default""}"
profile128k_measured_r08_p07_g98304,98304,131072,32768,8,False,7,97,PASS,True,True,131072,32768,98304,6513.874921,6514.970701,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_CLEANUP_122880"", ""PROFILE_CLEANUP_77824"", ""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 32768, ""cached_tokens_details"": {""device"": 32768, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 6.512981690932065, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r08_p07_g98304_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752747.637501, ""weight_version"": ""default""}"
profile128k_measured_r08_p08_g16384,16384,131072,114688,8,False,8,98,PASS,True,True,131072,114688,16384,1310.045177,1311.073425,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 114688, ""cached_tokens_details"": {""device"": 114688, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 1.3079979689791799, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r08_p08_g16384_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752758.37783, ""weight_version"": ""default""}"
profile128k_measured_r09_p00_g32768,32768,131072,98304,9,False,0,99,PASS,True,True,131072,98304,32768,2465.510849,2466.435992,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 260266, ""before_available_size"": 260266}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 98304, ""cached_tokens_details"": {""device"": 98304, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 2.4640247870702296, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d1_profile128k_measured_r09_p00_g32768_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787752771.613282, ""weight_version"": ""default""}"
