workload,budget_checkpoints,policy_name,old_selection,new_selection,selection_changed,selection_jaccard,old_total_recovery_cost_ms,new_total_recovery_cost_ms,new_mean_recovery_cost_ms,new_total_recovery_gap_tokens,new_executable_hit_ratio
sota_signal,12,FlowState,W_A32768_F4_S1_Rold_MAIN;W_A32768_F4_S1_Rrecent_MAIN;W_A32768_F4_S3_Rold_MAIN;W_A32768_F4_S3_Rrecent_MAIN;W_A08192_F4_S1_Rold_MAIN;W_A08192_F4_S1_Rrecent_MAIN;W_A08192_F4_S3_Rold_MAIN;W_A08192_F4_S3_Rrecent_MAIN;W_A32768_F1_S1_Rold_MAIN;W_A32768_F1_S1_Rrecent_MAIN;W_A32768_F1_S3_Rold_MAIN;W_A32768_F1_S3_Rrecent_MAIN,W_A32768_F4_S1_Rold_MAIN;W_A32768_F4_S1_Rrecent_MAIN;W_A32768_F4_S3_Rold_MAIN;W_A32768_F4_S3_Rrecent_MAIN;W_A32768_F1_S1_Rold_MAIN;W_A32768_F1_S1_Rrecent_MAIN;W_A32768_F1_S3_Rold_MAIN;W_A32768_F1_S3_Rrecent_MAIN;W_A08192_F4_S1_Rold_MAIN;W_A08192_F4_S1_Rrecent_MAIN;W_A08192_F4_S3_Rold_MAIN;W_A08192_F4_S3_Rrecent_MAIN,False,1.0,1514.3577130511403,1259.0824898560002,31.477062246400003,32768,0.96
sota_signal,12,Global-LRU,W_A32768_F4_S3_Rrecent_MAIN;W_A32768_F4_S1_Rrecent_MAIN;W_A32768_F1_S3_Rrecent_MAIN;W_A32768_F1_S1_Rrecent_MAIN;W_A08192_F4_S3_Rrecent_MAIN;W_A08192_F4_S1_Rrecent_MAIN;W_A08192_F1_S3_Rrecent_MAIN;W_A08192_F1_S1_Rrecent_MAIN;W_A32768_F4_S3_Rold_MAIN;W_A32768_F4_S1_Rold_MAIN;W_A32768_F1_S3_Rold_MAIN;W_A32768_F1_S1_Rold_MAIN,W_A32768_F4_S3_Rrecent_MAIN;W_A32768_F4_S1_Rrecent_MAIN;W_A32768_F1_S3_Rrecent_MAIN;W_A32768_F1_S1_Rrecent_MAIN;W_A08192_F4_S3_Rrecent_MAIN;W_A08192_F4_S1_Rrecent_MAIN;W_A08192_F1_S3_Rrecent_MAIN;W_A08192_F1_S1_Rrecent_MAIN;W_A32768_F4_S3_Rold_MAIN;W_A32768_F4_S1_Rold_MAIN;W_A32768_F1_S3_Rold_MAIN;W_A32768_F1_S1_Rold_MAIN,False,1.0,3785.8942826278508,3147.7062246400005,78.69265561600001,81920,0.9
sota_signal,12,Equal-Share,W_A08192_F1_S1_Rold_MAIN;W_A08192_F1_S1_Rrecent_MAIN;W_A08192_F1_S3_Rold_MAIN;W_A08192_F1_S3_Rrecent_MAIN;W_A08192_F4_S1_Rold_MAIN;W_A08192_F4_S1_Rrecent_MAIN;W_A08192_F4_S3_Rold_MAIN;W_A08192_F4_S3_Rrecent_MAIN;W_A32768_F1_S1_Rold_MAIN;W_A32768_F1_S1_Rrecent_MAIN;W_A32768_F1_S3_Rold_MAIN;W_A32768_F1_S3_Rrecent_MAIN,W_A08192_F1_S1_Rold_MAIN;W_A08192_F1_S1_Rrecent_MAIN;W_A08192_F1_S3_Rold_MAIN;W_A08192_F1_S3_Rrecent_MAIN;W_A08192_F4_S1_Rold_MAIN;W_A08192_F4_S1_Rrecent_MAIN;W_A08192_F4_S3_Rold_MAIN;W_A08192_F4_S3_Rrecent_MAIN;W_A32768_F1_S1_Rold_MAIN;W_A32768_F1_S1_Rrecent_MAIN;W_A32768_F1_S3_Rold_MAIN;W_A32768_F1_S3_Rrecent_MAIN,False,1.0,23992.12520197034,22477.240950784002,561.9310237696001,524288,0.36
sota_signal,12,Recovery-Only,W_A32768_F1_S1_Rold_MAIN;W_A32768_F1_S1_Rrecent_MAIN;W_A32768_F1_S3_Rold_MAIN;W_A32768_F1_S3_Rrecent_MAIN;W_A32768_F4_S1_Rold_MAIN;W_A32768_F4_S1_Rrecent_MAIN;W_A32768_F4_S3_Rold_MAIN;W_A32768_F4_S3_Rrecent_MAIN;W_A08192_F1_S1_Rold_MAIN;W_A08192_F1_S1_Rrecent_MAIN;W_A08192_F1_S3_Rold_MAIN;W_A08192_F1_S3_Rrecent_MAIN,W_A32768_F1_S1_Rold_MAIN;W_A32768_F1_S1_Rrecent_MAIN;W_A32768_F1_S3_Rold_MAIN;W_A32768_F1_S3_Rrecent_MAIN;W_A32768_F4_S1_Rold_MAIN;W_A32768_F4_S1_Rrecent_MAIN;W_A32768_F4_S3_Rold_MAIN;W_A32768_F4_S3_Rrecent_MAIN;W_A08192_F1_S1_Rold_MAIN;W_A08192_F1_S1_Rrecent_MAIN;W_A08192_F1_S3_Rold_MAIN;W_A08192_F1_S3_Rrecent_MAIN,False,1.0,6057.430852204561,5036.329959424,125.9082489856,131072,0.84
sota_signal,12,Workflow-Only,W_A08192_F4_S1_Rold_MAIN;W_A08192_F4_S1_Rrecent_MAIN;W_A08192_F4_S3_Rold_MAIN;W_A08192_F4_S3_Rrecent_MAIN;W_A32768_F4_S1_Rold_MAIN;W_A32768_F4_S1_Rrecent_MAIN;W_A32768_F4_S3_Rold_MAIN;W_A32768_F4_S3_Rrecent_MAIN;W_A08192_F1_S1_Rold_MAIN;W_A08192_F1_S1_Rrecent_MAIN;W_A08192_F1_S3_Rold_MAIN;W_A08192_F1_S3_Rrecent_MAIN,W_A08192_F4_S1_Rold_MAIN;W_A08192_F4_S1_Rrecent_MAIN;W_A08192_F4_S3_Rold_MAIN;W_A08192_F4_S3_Rrecent_MAIN;W_A32768_F4_S1_Rold_MAIN;W_A32768_F4_S1_Rrecent_MAIN;W_A32768_F4_S3_Rold_MAIN;W_A32768_F4_S3_Rrecent_MAIN;W_A08192_F1_S1_Rold_MAIN;W_A08192_F1_S1_Rrecent_MAIN;W_A08192_F1_S3_Rold_MAIN;W_A08192_F1_S3_Rrecent_MAIN,False,1.0,5998.031300492585,5619.3102376960005,140.48275594240002,131072,0.84
sota_signal,12,KVFlow-style,W_A32768_F4_S1_Rrecent_MAIN;W_A32768_F1_S1_Rrecent_MAIN;W_A08192_F4_S1_Rrecent_MAIN;W_A08192_F1_S1_Rrecent_MAIN;W_A32768_F4_S1_Rold_MAIN;W_A32768_F1_S1_Rold_MAIN;W_A08192_F4_S1_Rold_MAIN;W_A08192_F1_S1_Rold_MAIN;W_A32768_F4_S3_Rrecent_MAIN;W_A32768_F1_S3_Rrecent_MAIN;W_A08192_F4_S3_Rrecent_MAIN;W_A08192_F1_S3_Rrecent_MAIN,W_A32768_F4_S1_Rrecent_MAIN;W_A32768_F1_S1_Rrecent_MAIN;W_A08192_F4_S1_Rrecent_MAIN;W_A08192_F1_S1_Rrecent_MAIN;W_A32768_F4_S1_Rold_MAIN;W_A32768_F1_S1_Rold_MAIN;W_A08192_F4_S1_Rold_MAIN;W_A08192_F1_S1_Rold_MAIN;W_A32768_F4_S3_Rrecent_MAIN;W_A32768_F1_S3_Rrecent_MAIN;W_A08192_F4_S3_Rrecent_MAIN;W_A08192_F1_S3_Rrecent_MAIN,False,1.0,9390.486266929656,8597.99090944,214.94977273600003,204800,0.75
sota_signal,12,Marconi-style,W_A32768_F4_S3_Rrecent_MAIN;W_A32768_F4_S1_Rrecent_MAIN;W_A32768_F1_S3_Rrecent_MAIN;W_A32768_F1_S1_Rrecent_MAIN;W_A32768_F4_S3_Rold_MAIN;W_A32768_F4_S1_Rold_MAIN;W_A32768_F1_S3_Rold_MAIN;W_A32768_F1_S1_Rold_MAIN;W_A08192_F4_S3_Rrecent_MAIN;W_A08192_F4_S1_Rrecent_MAIN;W_A08192_F1_S3_Rrecent_MAIN;W_A08192_F1_S1_Rrecent_MAIN,W_A32768_F4_S3_Rrecent_MAIN;W_A32768_F4_S1_Rrecent_MAIN;W_A32768_F1_S3_Rrecent_MAIN;W_A32768_F1_S1_Rrecent_MAIN;W_A32768_F4_S3_Rold_MAIN;W_A32768_F4_S1_Rold_MAIN;W_A32768_F1_S3_Rold_MAIN;W_A32768_F1_S1_Rold_MAIN;W_A08192_F4_S3_Rrecent_MAIN;W_A08192_F4_S1_Rrecent_MAIN;W_A08192_F1_S3_Rrecent_MAIN;W_A08192_F1_S1_Rrecent_MAIN,False,1.0,3785.8942826278508,3147.7062246400005,78.69265561600001,81920,0.9
sota_signal,12,Oracle,W_A08192_F4_S1_Rold_MAIN;W_A08192_F4_S1_Rrecent_MAIN;W_A08192_F4_S3_Rold_MAIN;W_A08192_F4_S3_Rrecent_MAIN;W_A32768_F1_S1_Rold_MAIN;W_A32768_F1_S1_Rrecent_MAIN;W_A32768_F1_S3_Rold_MAIN;W_A32768_F1_S3_Rrecent_MAIN;W_A32768_F4_S1_Rold_MAIN;W_A32768_F4_S1_Rrecent_MAIN;W_A32768_F4_S3_Rold_MAIN;W_A32768_F4_S3_Rrecent_MAIN,W_A08192_F4_S1_Rold_MAIN;W_A08192_F4_S1_Rrecent_MAIN;W_A08192_F4_S3_Rold_MAIN;W_A08192_F4_S3_Rrecent_MAIN;W_A32768_F1_S1_Rold_MAIN;W_A32768_F1_S1_Rrecent_MAIN;W_A32768_F1_S3_Rold_MAIN;W_A32768_F1_S3_Rrecent_MAIN;W_A32768_F4_S1_Rold_MAIN;W_A32768_F4_S1_Rrecent_MAIN;W_A32768_F4_S3_Rold_MAIN;W_A32768_F4_S3_Rrecent_MAIN,False,1.0,1514.3577130511403,1259.0824898560002,31.477062246400003,32768,0.96
sota_signal,16,FlowState,W_A32768_F4_S1_Rold_MAIN;W_A32768_F4_S1_Rrecent_MAIN;W_A32768_F4_S3_Rold_MAIN;W_A32768_F4_S3_Rrecent_MAIN;W_A08192_F4_S1_Rold_MAIN;W_A08192_F4_S1_Rrecent_MAIN;W_A08192_F4_S3_Rold_MAIN;W_A08192_F4_S3_Rrecent_MAIN;W_A32768_F1_S1_Rold_MAIN;W_A32768_F1_S1_Rrecent_MAIN;W_A32768_F1_S3_Rold_MAIN;W_A32768_F1_S3_Rrecent_MAIN;W_A08192_F1_S1_Rold_MAIN;W_A08192_F1_S1_Rrecent_MAIN;W_A08192_F1_S3_Rold_MAIN;W_A08192_F1_S3_Rrecent_MAIN,W_A32768_F4_S1_Rold_MAIN;W_A32768_F4_S1_Rrecent_MAIN;W_A32768_F4_S3_Rold_MAIN;W_A32768_F4_S3_Rrecent_MAIN;W_A32768_F1_S1_Rold_MAIN;W_A32768_F1_S1_Rrecent_MAIN;W_A32768_F1_S3_Rold_MAIN;W_A32768_F1_S3_Rrecent_MAIN;W_A08192_F4_S1_Rold_MAIN;W_A08192_F4_S1_Rrecent_MAIN;W_A08192_F4_S3_Rold_MAIN;W_A08192_F4_S3_Rrecent_MAIN;W_A08192_F1_S1_Rold_MAIN;W_A08192_F1_S1_Rrecent_MAIN;W_A08192_F1_S3_Rold_MAIN;W_A08192_F1_S3_Rrecent_MAIN,False,1.0,0.0,0.0,0.0,0,1.0
sota_signal,16,Global-LRU,W_A32768_F4_S3_Rrecent_MAIN;W_A32768_F4_S1_Rrecent_MAIN;W_A32768_F1_S3_Rrecent_MAIN;W_A32768_F1_S1_Rrecent_MAIN;W_A08192_F4_S3_Rrecent_MAIN;W_A08192_F4_S1_Rrecent_MAIN;W_A08192_F1_S3_Rrecent_MAIN;W_A08192_F1_S1_Rrecent_MAIN;W_A32768_F4_S3_Rold_MAIN;W_A32768_F4_S1_Rold_MAIN;W_A32768_F1_S3_Rold_MAIN;W_A32768_F1_S1_Rold_MAIN;W_A08192_F4_S3_Rold_MAIN;W_A08192_F4_S1_Rold_MAIN;W_A08192_F1_S3_Rold_MAIN;W_A08192_F1_S1_Rold_MAIN,W_A32768_F4_S3_Rrecent_MAIN;W_A32768_F4_S1_Rrecent_MAIN;W_A32768_F1_S3_Rrecent_MAIN;W_A32768_F1_S1_Rrecent_MAIN;W_A08192_F4_S3_Rrecent_MAIN;W_A08192_F4_S1_Rrecent_MAIN;W_A08192_F1_S3_Rrecent_MAIN;W_A08192_F1_S1_Rrecent_MAIN;W_A32768_F4_S3_Rold_MAIN;W_A32768_F4_S1_Rold_MAIN;W_A32768_F1_S3_Rold_MAIN;W_A32768_F1_S1_Rold_MAIN;W_A08192_F4_S3_Rold_MAIN;W_A08192_F4_S1_Rold_MAIN;W_A08192_F1_S3_Rold_MAIN;W_A08192_F1_S1_Rold_MAIN,False,1.0,0.0,0.0,0.0,0,1.0
sota_signal,16,Equal-Share,W_A08192_F1_S1_Rold_MAIN;W_A08192_F1_S1_Rrecent_MAIN;W_A08192_F1_S3_Rold_MAIN;W_A08192_F1_S3_Rrecent_MAIN;W_A08192_F4_S1_Rold_MAIN;W_A08192_F4_S1_Rrecent_MAIN;W_A08192_F4_S3_Rold_MAIN;W_A08192_F4_S3_Rrecent_MAIN;W_A32768_F1_S1_Rold_MAIN;W_A32768_F1_S1_Rrecent_MAIN;W_A32768_F1_S3_Rold_MAIN;W_A32768_F1_S3_Rrecent_MAIN;W_A32768_F4_S1_Rold_MAIN;W_A32768_F4_S1_Rrecent_MAIN;W_A32768_F4_S3_Rold_MAIN;W_A32768_F4_S3_Rrecent_MAIN,W_A08192_F1_S1_Rold_MAIN;W_A08192_F1_S1_Rrecent_MAIN;W_A08192_F1_S3_Rold_MAIN;W_A08192_F1_S3_Rrecent_MAIN;W_A08192_F4_S1_Rold_MAIN;W_A08192_F4_S1_Rrecent_MAIN;W_A08192_F4_S3_Rold_MAIN;W_A08192_F4_S3_Rrecent_MAIN;W_A32768_F1_S1_Rold_MAIN;W_A32768_F1_S1_Rrecent_MAIN;W_A32768_F1_S3_Rold_MAIN;W_A32768_F1_S3_Rrecent_MAIN;W_A32768_F4_S1_Rold_MAIN;W_A32768_F4_S1_Rrecent_MAIN;W_A32768_F4_S3_Rold_MAIN;W_A32768_F4_S3_Rrecent_MAIN,False,1.0,0.0,0.0,0.0,0,1.0
sota_signal,16,Recovery-Only,W_A32768_F1_S1_Rold_MAIN;W_A32768_F1_S1_Rrecent_MAIN;W_A32768_F1_S3_Rold_MAIN;W_A32768_F1_S3_Rrecent_MAIN;W_A32768_F4_S1_Rold_MAIN;W_A32768_F4_S1_Rrecent_MAIN;W_A32768_F4_S3_Rold_MAIN;W_A32768_F4_S3_Rrecent_MAIN;W_A08192_F1_S1_Rold_MAIN;W_A08192_F1_S1_Rrecent_MAIN;W_A08192_F1_S3_Rold_MAIN;W_A08192_F1_S3_Rrecent_MAIN;W_A08192_F4_S1_Rold_MAIN;W_A08192_F4_S1_Rrecent_MAIN;W_A08192_F4_S3_Rold_MAIN;W_A08192_F4_S3_Rrecent_MAIN,W_A32768_F1_S1_Rold_MAIN;W_A32768_F1_S1_Rrecent_MAIN;W_A32768_F1_S3_Rold_MAIN;W_A32768_F1_S3_Rrecent_MAIN;W_A32768_F4_S1_Rold_MAIN;W_A32768_F4_S1_Rrecent_MAIN;W_A32768_F4_S3_Rold_MAIN;W_A32768_F4_S3_Rrecent_MAIN;W_A08192_F1_S1_Rold_MAIN;W_A08192_F1_S1_Rrecent_MAIN;W_A08192_F1_S3_Rold_MAIN;W_A08192_F1_S3_Rrecent_MAIN;W_A08192_F4_S1_Rold_MAIN;W_A08192_F4_S1_Rrecent_MAIN;W_A08192_F4_S3_Rold_MAIN;W_A08192_F4_S3_Rrecent_MAIN,False,1.0,0.0,0.0,0.0,0,1.0
sota_signal,16,Workflow-Only,W_A08192_F4_S1_Rold_MAIN;W_A08192_F4_S1_Rrecent_MAIN;W_A08192_F4_S3_Rold_MAIN;W_A08192_F4_S3_Rrecent_MAIN;W_A32768_F4_S1_Rold_MAIN;W_A32768_F4_S1_Rrecent_MAIN;W_A32768_F4_S3_Rold_MAIN;W_A32768_F4_S3_Rrecent_MAIN;W_A08192_F1_S1_Rold_MAIN;W_A08192_F1_S1_Rrecent_MAIN;W_A08192_F1_S3_Rold_MAIN;W_A08192_F1_S3_Rrecent_MAIN;W_A32768_F1_S1_Rold_MAIN;W_A32768_F1_S1_Rrecent_MAIN;W_A32768_F1_S3_Rold_MAIN;W_A32768_F1_S3_Rrecent_MAIN,W_A08192_F4_S1_Rold_MAIN;W_A08192_F4_S1_Rrecent_MAIN;W_A08192_F4_S3_Rold_MAIN;W_A08192_F4_S3_Rrecent_MAIN;W_A32768_F4_S1_Rold_MAIN;W_A32768_F4_S1_Rrecent_MAIN;W_A32768_F4_S3_Rold_MAIN;W_A32768_F4_S3_Rrecent_MAIN;W_A08192_F1_S1_Rold_MAIN;W_A08192_F1_S1_Rrecent_MAIN;W_A08192_F1_S3_Rold_MAIN;W_A08192_F1_S3_Rrecent_MAIN;W_A32768_F1_S1_Rold_MAIN;W_A32768_F1_S1_Rrecent_MAIN;W_A32768_F1_S3_Rold_MAIN;W_A32768_F1_S3_Rrecent_MAIN,False,1.0,0.0,0.0,0.0,0,1.0
sota_signal,16,KVFlow-style,W_A32768_F4_S1_Rrecent_MAIN;W_A32768_F1_S1_Rrecent_MAIN;W_A08192_F4_S1_Rrecent_MAIN;W_A08192_F1_S1_Rrecent_MAIN;W_A32768_F4_S1_Rold_MAIN;W_A32768_F1_S1_Rold_MAIN;W_A08192_F4_S1_Rold_MAIN;W_A08192_F1_S1_Rold_MAIN;W_A32768_F4_S3_Rrecent_MAIN;W_A32768_F1_S3_Rrecent_MAIN;W_A08192_F4_S3_Rrecent_MAIN;W_A08192_F1_S3_Rrecent_MAIN;W_A32768_F4_S3_Rold_MAIN;W_A32768_F1_S3_Rold_MAIN;W_A08192_F4_S3_Rold_MAIN;W_A08192_F1_S3_Rold_MAIN,W_A32768_F4_S1_Rrecent_MAIN;W_A32768_F1_S1_Rrecent_MAIN;W_A08192_F4_S1_Rrecent_MAIN;W_A08192_F1_S1_Rrecent_MAIN;W_A32768_F4_S1_Rold_MAIN;W_A32768_F1_S1_Rold_MAIN;W_A08192_F4_S1_Rold_MAIN;W_A08192_F1_S1_Rold_MAIN;W_A32768_F4_S3_Rrecent_MAIN;W_A32768_F1_S3_Rrecent_MAIN;W_A08192_F4_S3_Rrecent_MAIN;W_A08192_F1_S3_Rrecent_MAIN;W_A32768_F4_S3_Rold_MAIN;W_A32768_F1_S3_Rold_MAIN;W_A08192_F4_S3_Rold_MAIN;W_A08192_F1_S3_Rold_MAIN,False,1.0,0.0,0.0,0.0,0,1.0
sota_signal,16,Marconi-style,W_A32768_F4_S3_Rrecent_MAIN;W_A32768_F4_S1_Rrecent_MAIN;W_A32768_F1_S3_Rrecent_MAIN;W_A32768_F1_S1_Rrecent_MAIN;W_A32768_F4_S3_Rold_MAIN;W_A32768_F4_S1_Rold_MAIN;W_A32768_F1_S3_Rold_MAIN;W_A32768_F1_S1_Rold_MAIN;W_A08192_F4_S3_Rrecent_MAIN;W_A08192_F4_S1_Rrecent_MAIN;W_A08192_F1_S3_Rrecent_MAIN;W_A08192_F1_S1_Rrecent_MAIN;W_A08192_F4_S3_Rold_MAIN;W_A08192_F4_S1_Rold_MAIN;W_A08192_F1_S3_Rold_MAIN;W_A08192_F1_S1_Rold_MAIN,W_A32768_F4_S3_Rrecent_MAIN;W_A32768_F4_S1_Rrecent_MAIN;W_A32768_F1_S3_Rrecent_MAIN;W_A32768_F1_S1_Rrecent_MAIN;W_A32768_F4_S3_Rold_MAIN;W_A32768_F4_S1_Rold_MAIN;W_A32768_F1_S3_Rold_MAIN;W_A32768_F1_S1_Rold_MAIN;W_A08192_F4_S3_Rrecent_MAIN;W_A08192_F4_S1_Rrecent_MAIN;W_A08192_F1_S3_Rrecent_MAIN;W_A08192_F1_S1_Rrecent_MAIN;W_A08192_F4_S3_Rold_MAIN;W_A08192_F4_S1_Rold_MAIN;W_A08192_F1_S3_Rold_MAIN;W_A08192_F1_S1_Rold_MAIN,False,1.0,0.0,0.0,0.0,0,1.0
sota_signal,16,Oracle,W_A08192_F1_S1_Rold_MAIN;W_A08192_F1_S1_Rrecent_MAIN;W_A08192_F1_S3_Rold_MAIN;W_A08192_F1_S3_Rrecent_MAIN;W_A08192_F4_S1_Rold_MAIN;W_A08192_F4_S1_Rrecent_MAIN;W_A08192_F4_S3_Rold_MAIN;W_A08192_F4_S3_Rrecent_MAIN;W_A32768_F1_S1_Rold_MAIN;W_A32768_F1_S1_Rrecent_MAIN;W_A32768_F1_S3_Rold_MAIN;W_A32768_F1_S3_Rrecent_MAIN;W_A32768_F4_S1_Rold_MAIN;W_A32768_F4_S1_Rrecent_MAIN;W_A32768_F4_S3_Rold_MAIN;W_A32768_F4_S3_Rrecent_MAIN,W_A08192_F1_S1_Rold_MAIN;W_A08192_F1_S1_Rrecent_MAIN;W_A08192_F1_S3_Rold_MAIN;W_A08192_F1_S3_Rrecent_MAIN;W_A08192_F4_S1_Rold_MAIN;W_A08192_F4_S1_Rrecent_MAIN;W_A08192_F4_S3_Rold_MAIN;W_A08192_F4_S3_Rrecent_MAIN;W_A32768_F1_S1_Rold_MAIN;W_A32768_F1_S1_Rrecent_MAIN;W_A32768_F1_S3_Rold_MAIN;W_A32768_F1_S3_Rrecent_MAIN;W_A32768_F4_S1_Rold_MAIN;W_A32768_F4_S1_Rrecent_MAIN;W_A32768_F4_S3_Rold_MAIN;W_A32768_F4_S3_Rrecent_MAIN,False,1.0,0.0,0.0,0.0,0,1.0
