cohort,snapshot_id,provider,concurrency_bucket,x,candidate_count,pending_count,budget_ratio,budget_k,policy,selected_checkpoint_ids,selected_count,total_recovery_gap_tokens,mean_recovery_gap_tokens,total_formal_recovery_cost_ms,mean_formal_recovery_cost_ms,executable_hit_count,executable_hit_ratio,selection_overhead_ms,continuation_results
secondary_x4,c128-small-claude-round-509132,claude,Small,4,24,4,0.75,3,Global-LRU,"[""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000003:checkpoint:round:00000013"", ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000003:checkpoint:round:00000013"", ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000003:checkpoint:round:00000013""]",3,50284,12571.0,2315.1757371496774,578.7939342874193,3,0.75,0.015407800674438477,"[{""continuation_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000003:pending:round:00000013"", ""executable_frontier_tokens"": 50284, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 50284, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000003""}, {""continuation_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000003:pending:round:00000013"", ""executable_frontier_tokens"": 50284, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 50284, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000003""}, {""continuation_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000003:pending:round:00000013"", ""executable_frontier_tokens"": 50284, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 50284, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000003""}, {""continuation_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000003:pending:round:00000013"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 2315.1757371496774, ""planning_target_tokens"": 50284, ""recovery_gap_tokens"": 50284, ""workflow_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000003""}]"
secondary_x4,c128-small-claude-round-509132,claude,Small,4,24,4,0.75,3,KVFlow-style,"[""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000003:checkpoint:round:00000013"", ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000003:checkpoint:round:00000013"", ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000003:checkpoint:round:00000013""]",3,50284,12571.0,2315.1757371496774,578.7939342874193,3,0.75,0.06475718691945076,"[{""continuation_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000003:pending:round:00000013"", ""executable_frontier_tokens"": 50284, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 50284, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000003""}, {""continuation_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000003:pending:round:00000013"", ""executable_frontier_tokens"": 50284, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 50284, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000003""}, {""continuation_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000003:pending:round:00000013"", ""executable_frontier_tokens"": 50284, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 50284, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000003""}, {""continuation_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000003:pending:round:00000013"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 2315.1757371496774, ""planning_target_tokens"": 50284, ""recovery_gap_tokens"": 50284, ""workflow_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000003""}]"
secondary_x4,c128-small-claude-round-509132,claude,Small,4,24,4,0.75,3,Marconi-style,"[""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000003:checkpoint:round:00000008"", ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000003:checkpoint:round:00000008"", ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000003:checkpoint:round:00000008""]",3,74680,18670.0,3591.603751110505,897.9009377776263,0,0.0,0.061273109167814255,"[{""continuation_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000003:pending:round:00000013"", ""executable_frontier_tokens"": 42152, ""executable_hit"": false, ""formal_recovery_cost_ms"": 425.47600465360927, ""planning_target_tokens"": 50284, ""recovery_gap_tokens"": 8132, ""workflow_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000003""}, {""continuation_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000003:pending:round:00000013"", ""executable_frontier_tokens"": 42152, ""executable_hit"": false, ""formal_recovery_cost_ms"": 425.47600465360927, ""planning_target_tokens"": 50284, ""recovery_gap_tokens"": 8132, ""workflow_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000003""}, {""continuation_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000003:pending:round:00000013"", ""executable_frontier_tokens"": 42152, ""executable_hit"": false, ""formal_recovery_cost_ms"": 425.47600465360927, ""planning_target_tokens"": 50284, ""recovery_gap_tokens"": 8132, ""workflow_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000003""}, {""continuation_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000003:pending:round:00000013"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 2315.1757371496774, ""planning_target_tokens"": 50284, ""recovery_gap_tokens"": 50284, ""workflow_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000003""}]"
secondary_x4,c128-small-claude-round-509132,claude,Small,4,24,4,0.75,3,FlowState,"[""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000003:checkpoint:round:00000013"", ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000003:checkpoint:round:00000013"", ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000003:checkpoint:round:00000013""]",3,50284,12571.0,2315.1757371496774,578.7939342874193,3,0.75,0.5037388764321804,"[{""continuation_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000003:pending:round:00000013"", ""executable_frontier_tokens"": 50284, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 50284, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000003""}, {""continuation_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000003:pending:round:00000013"", ""executable_frontier_tokens"": 50284, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 50284, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000003""}, {""continuation_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000003:pending:round:00000013"", ""executable_frontier_tokens"": 50284, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 50284, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000003""}, {""continuation_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000003:pending:round:00000013"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 2315.1757371496774, ""planning_target_tokens"": 50284, ""recovery_gap_tokens"": 50284, ""workflow_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000003""}]"
secondary_x4,c128-small-claude-round-509132,claude,Small,4,24,4,1.0,4,Global-LRU,"[""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000003:checkpoint:round:00000013"", ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000003:checkpoint:round:00000013"", ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000003:checkpoint:round:00000013"", ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000003:checkpoint:round:00000013""]",4,0,0.0,0.0,0.0,4,1.0,0.015524914488196373,"[{""continuation_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000003:pending:round:00000013"", ""executable_frontier_tokens"": 50284, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 50284, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000003""}, {""continuation_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000003:pending:round:00000013"", ""executable_frontier_tokens"": 50284, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 50284, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000003""}, {""continuation_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000003:pending:round:00000013"", ""executable_frontier_tokens"": 50284, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 50284, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000003""}, {""continuation_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000003:pending:round:00000013"", ""executable_frontier_tokens"": 50284, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 50284, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000003""}]"
secondary_x4,c128-small-claude-round-509132,claude,Small,4,24,4,1.0,4,KVFlow-style,"[""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000003:checkpoint:round:00000013"", ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000003:checkpoint:round:00000013"", ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000003:checkpoint:round:00000013"", ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000003:checkpoint:round:00000013""]",4,0,0.0,0.0,0.0,4,1.0,0.06453786045312881,"[{""continuation_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000003:pending:round:00000013"", ""executable_frontier_tokens"": 50284, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 50284, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000003""}, {""continuation_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000003:pending:round:00000013"", ""executable_frontier_tokens"": 50284, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 50284, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000003""}, {""continuation_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000003:pending:round:00000013"", ""executable_frontier_tokens"": 50284, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 50284, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000003""}, {""continuation_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000003:pending:round:00000013"", ""executable_frontier_tokens"": 50284, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 50284, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000003""}]"
secondary_x4,c128-small-claude-round-509132,claude,Small,4,24,4,1.0,4,Marconi-style,"[""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000003:checkpoint:round:00000008"", ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000003:checkpoint:round:00000008"", ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000003:checkpoint:round:00000008"", ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000003:checkpoint:round:00000013""]",4,66548,16637.0,3166.1277464568957,791.5319366142239,1,0.25,0.05702790804207325,"[{""continuation_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000003:pending:round:00000013"", ""executable_frontier_tokens"": 42152, ""executable_hit"": false, ""formal_recovery_cost_ms"": 425.47600465360927, ""planning_target_tokens"": 50284, ""recovery_gap_tokens"": 8132, ""workflow_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000003""}, {""continuation_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000003:pending:round:00000013"", ""executable_frontier_tokens"": 50284, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 50284, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000003""}, {""continuation_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000003:pending:round:00000013"", ""executable_frontier_tokens"": 42152, ""executable_hit"": false, ""formal_recovery_cost_ms"": 425.47600465360927, ""planning_target_tokens"": 50284, ""recovery_gap_tokens"": 8132, ""workflow_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000003""}, {""continuation_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000003:pending:round:00000013"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 2315.1757371496774, ""planning_target_tokens"": 50284, ""recovery_gap_tokens"": 50284, ""workflow_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000003""}]"
secondary_x4,c128-small-claude-round-509132,claude,Small,4,24,4,1.0,4,FlowState,"[""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000003:checkpoint:round:00000013"", ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000003:checkpoint:round:00000013"", ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000003:checkpoint:round:00000013"", ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000003:checkpoint:round:00000013""]",4,0,0.0,0.0,0.0,4,1.0,0.6676160264760256,"[{""continuation_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000003:pending:round:00000013"", ""executable_frontier_tokens"": 50284, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 50284, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000003""}, {""continuation_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000003:pending:round:00000013"", ""executable_frontier_tokens"": 50284, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 50284, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000003""}, {""continuation_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000003:pending:round:00000013"", ""executable_frontier_tokens"": 50284, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 50284, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000003""}, {""continuation_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000003:pending:round:00000013"", ""executable_frontier_tokens"": 50284, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 50284, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000003""}]"
secondary_x4,c128-small-claude-round-509119,claude,Small,4,4,4,0.25,1,Global-LRU,"[""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001:checkpoint:round:00000000""]",1,79065,19766.25,3297.904274370408,824.476068592602,1,0.25,0.008797040209174156,"[{""continuation_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1099.301424790136, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 26355, ""workflow_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001""}, {""continuation_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001""}, {""continuation_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1099.301424790136, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 26355, ""workflow_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001""}, {""continuation_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1099.301424790136, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 26355, ""workflow_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001""}]"
secondary_x4,c128-small-claude-round-509119,claude,Small,4,4,4,0.25,1,KVFlow-style,"[""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001:checkpoint:round:00000000""]",1,79065,19766.25,3297.904274370408,824.476068592602,1,0.25,0.018866965547204018,"[{""continuation_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1099.301424790136, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 26355, ""workflow_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001""}, {""continuation_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001""}, {""continuation_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1099.301424790136, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 26355, ""workflow_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001""}, {""continuation_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1099.301424790136, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 26355, ""workflow_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001""}]"
secondary_x4,c128-small-claude-round-509119,claude,Small,4,4,4,0.25,1,Marconi-style,"[""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001:checkpoint:round:00000000""]",1,79065,19766.25,3297.904274370408,824.476068592602,1,0.25,0.017995014786720276,"[{""continuation_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1099.301424790136, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 26355, ""workflow_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001""}, {""continuation_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001""}, {""continuation_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1099.301424790136, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 26355, ""workflow_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001""}, {""continuation_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1099.301424790136, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 26355, ""workflow_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001""}]"
secondary_x4,c128-small-claude-round-509119,claude,Small,4,4,4,0.25,1,FlowState,"[""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001:checkpoint:round:00000000""]",1,79065,19766.25,3297.904274370408,824.476068592602,1,0.25,0.040732789784669876,"[{""continuation_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001""}, {""continuation_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1099.301424790136, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 26355, ""workflow_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001""}, {""continuation_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1099.301424790136, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 26355, ""workflow_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001""}, {""continuation_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1099.301424790136, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 26355, ""workflow_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001""}]"
secondary_x4,c128-small-claude-round-509119,claude,Small,4,4,4,0.5,2,Global-LRU,"[""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001:checkpoint:round:00000000"", ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001:checkpoint:round:00000000""]",2,52710,13177.5,2198.602849580272,549.650712395068,2,0.5,0.0066480133682489395,"[{""continuation_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1099.301424790136, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 26355, ""workflow_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001""}, {""continuation_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001""}, {""continuation_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001""}, {""continuation_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1099.301424790136, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 26355, ""workflow_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001""}]"
