snapshot_id,budget_ratio,marconi_cost_ms,flowstate_cost_ms,relative_improvement,zero_category
c128-small-claude-round-36290,1.0,1291.6211169776225,0.0,1.0,baseline_nonzero_flow_zero
c128-small-claude-round-47730,0.25,1071.2466295262577,260.51688898850307,0.7568096068561609,none
c128-small-claude-round-47730,0.5,1071.2466295262577,260.51688898850307,0.7568096068561609,none
c128-small-claude-round-47730,0.75,1071.2466295262577,260.51688898850307,0.7568096068561609,none
c128-small-claude-round-47730,1.0,418.8102651916302,0.0,1.0,baseline_nonzero_flow_zero
c128-small-claude-round-500407,0.25,5380.966322968062,1445.703678408119,0.7313301010197197,none
c128-small-claude-round-500407,0.5,5380.966322968062,1445.703678408119,0.7313301010197197,none
c128-small-claude-round-500407,0.75,5380.966322968062,1445.703678408119,0.7313301010197197,none
c128-small-claude-round-500407,1.0,4891.516586996836,0.0,1.0,baseline_nonzero_flow_zero
c128-small-claude-round-50759,0.25,6181.607423458977,2721.216455082027,0.5597882122447457,none
c128-small-claude-round-50759,0.5,6181.607423458977,2721.216455082027,0.5597882122447457,none
c128-small-claude-round-50759,0.75,4560.767085365468,950.6932861914956,0.7915496958303202,none
c128-small-claude-round-50759,1.0,4411.084254568445,0.0,1.0,baseline_nonzero_flow_zero
c128-small-claude-round-508819,0.25,7235.0900650016,7235.0900650016,0.0,none
c128-small-claude-round-508819,0.5,7235.0900650016,7235.0900650016,0.0,none
