source,case_id,target_H,target_E,target_gap,repetition,is_warmup,gap_order_position,execution_order_position,status,correctness_pass,gap_match,runtime_H,runtime_E,runtime_G,ttft_ms,request_latency_ms,request_input_tokens,failure_stage,error,fa_preserved,safety_pass,selected_checkpoint_ids,evicted_checkpoint_ids,fa_allocator,safety,server_metadata
Step 9D 原实现的当前环境复现,profile_measured_r03_p01_g16384,32768,16384,16384,3,False,1,46,PASS,True,True,32768,16384,16384,750.795693,751.2332,32832,,,,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 358570, ""before_available_size"": 358570}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 16384, ""cached_tokens_details"": {""device"": 16384, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.7499682770576328, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step9d_profile_measured_r03_p01_g16384_target"", ""num_retractions"": 0, ""prompt_tokens"": 32832, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755744.6285067, ""weight_version"": ""default""}"
Step 9D 原实现的当前环境复现,profile_measured_r03_p02_g0,32768,32768,0,3,False,2,47,PASS,True,True,32768,32768,0,35.012172,35.368104,32832,,,,True,"[""PROFILE_DEEP""]",[],"{""after_available_size"": 358570, ""before_available_size"": 358570}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""target_fa_and_mamba_present"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 32768, ""cached_tokens_details"": {""device"": 32768, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.034464521100744605, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step9d_profile_measured_r03_p02_g0_target"", ""num_retractions"": 0, ""prompt_tokens"": 32832, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755746.3733246, ""weight_version"": ""default""}"
Step 9D 原实现的当前环境复现,profile_measured_r03_p06_g8192,32768,24576,8192,3,False,6,51,PASS,True,True,32768,24576,8192,396.694042,397.097432,32832,,,,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 358570, ""before_available_size"": 358570}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 24576, ""cached_tokens_details"": {""device"": 24576, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.3958572878036648, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step9d_profile_measured_r03_p06_g8192_target"", ""num_retractions"": 0, ""prompt_tokens"": 32832, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755749.067087, ""weight_version"": ""default""}"
Step 9D 原实现的当前环境复现,profile_measured_r03_p08_g4096,32768,28672,4096,3,False,8,53,PASS,True,True,32768,28672,4096,208.504786,208.929857,32832,,,,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 358570, ""before_available_size"": 358570}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 28672, ""cached_tokens_details"": {""device"": 28672, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.20769620593637228, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step9d_profile_measured_r03_p08_g4096_target"", ""num_retractions"": 0, ""prompt_tokens"": 32832, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755751.8747234, ""weight_version"": ""default""}"
Step 9D 原实现的当前环境复现,profile_measured_r04_p00_g16384,32768,16384,16384,4,False,0,54,PASS,True,True,32768,16384,16384,745.791852,746.205671,32832,,,,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 358570, ""before_available_size"": 358570}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 16384, ""cached_tokens_details"": {""device"": 16384, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.7449403430800885, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step9d_profile_measured_r04_p00_g16384_target"", ""num_retractions"": 0, ""prompt_tokens"": 32832, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755754.7236907, ""weight_version"": ""default""}"
Step 9D 原实现的当前环境复现,profile_measured_r04_p01_g0,32768,32768,0,4,False,1,55,PASS,True,True,32768,32768,0,35.109524,35.480781,32832,,,,True,"[""PROFILE_DEEP""]",[],"{""after_available_size"": 358570, ""before_available_size"": 358570}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""target_fa_and_mamba_present"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 32768, ""cached_tokens_details"": {""device"": 32768, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.03432025690563023, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step9d_profile_measured_r04_p01_g0_target"", ""num_retractions"": 0, ""prompt_tokens"": 32832, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755756.6016457, ""weight_version"": ""default""}"
Step 9D 原实现的当前环境复现,profile_measured_r04_p05_g8192,32768,24576,8192,4,False,5,59,PASS,True,True,32768,24576,8192,393.410856,393.8615,32832,,,,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 358570, ""before_available_size"": 358570}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 24576, ""cached_tokens_details"": {""device"": 24576, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.39255785988643765, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step9d_profile_measured_r04_p05_g8192_target"", ""num_retractions"": 0, ""prompt_tokens"": 32832, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755759.1504054, ""weight_version"": ""default""}"
Step 9D 原实现的当前环境复现,profile_measured_r04_p07_g4096,32768,28672,4096,4,False,7,61,PASS,True,True,32768,28672,4096,209.836449,210.267268,32832,,,,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 358570, ""before_available_size"": 358570}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 28672, ""cached_tokens_details"": {""device"": 28672, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.20890976791270077, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step9d_profile_measured_r04_p07_g4096_target"", ""num_retractions"": 0, ""prompt_tokens"": 32832, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755761.6555247, ""weight_version"": ""default""}"
Step 9D 原实现的当前环境复现,profile_measured_r04_p08_g32768,32768,0,32768,4,False,8,62,PASS,True,True,32768,0,32768,1439.384449,1439.808964,32832,,,,True,[],"[""PROFILE_DEEP""]","{""after_available_size"": 358570, ""before_available_size"": 358570}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 0, ""cached_tokens_details"": null, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 1.4385138610377908, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step9d_profile_measured_r04_p08_g32768_target"", ""num_retractions"": 0, ""prompt_tokens"": 32832, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755764.7489161, ""weight_version"": ""default""}"
Step 9D 原实现的当前环境复现,profile_measured_r05_p00_g0,32768,32768,0,5,False,0,63,PASS,True,True,32768,32768,0,35.553994,35.961472,32832,,,,True,"[""PROFILE_DEEP""]",[],"{""after_available_size"": 358570, ""before_available_size"": 358570}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""target_fa_and_mamba_present"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 32768, ""cached_tokens_details"": {""device"": 32768, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.034721723990514874, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step9d_profile_measured_r05_p00_g0_target"", ""num_retractions"": 0, ""prompt_tokens"": 32832, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755766.482242, ""weight_version"": ""default""}"
Step 9D 原实现的当前环境复现,profile_measured_r05_p04_g8192,32768,24576,8192,5,False,4,67,PASS,True,True,32768,24576,8192,390.038858,390.428876,32832,,,,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 358570, ""before_available_size"": 358570}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 24576, ""cached_tokens_details"": {""device"": 24576, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.3892088520806283, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step9d_profile_measured_r05_p04_g8192_target"", ""num_retractions"": 0, ""prompt_tokens"": 32832, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755768.8798087, ""weight_version"": ""default""}"
Step 9D 原实现的当前环境复现,profile_measured_r05_p06_g4096,32768,28672,4096,5,False,6,69,PASS,True,True,32768,28672,4096,204.817345,205.221242,32832,,,,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 358570, ""before_available_size"": 358570}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 28672, ""cached_tokens_details"": {""device"": 28672, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.20393456798046827, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step9d_profile_measured_r05_p06_g4096_target"", ""num_retractions"": 0, ""prompt_tokens"": 32832, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755771.0748255, ""weight_version"": ""default""}"
Step 9D 原实现的当前环境复现,profile_measured_r05_p07_g32768,32768,0,32768,5,False,7,70,PASS,True,True,32768,0,32768,1439.458526,1439.872268,32832,,,,True,[],"[""PROFILE_DEEP""]","{""after_available_size"": 358570, ""before_available_size"": 358570}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 0, ""cached_tokens_details"": null, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 1.4385986810084432, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step9d_profile_measured_r05_p07_g32768_target"", ""num_retractions"": 0, ""prompt_tokens"": 32832, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755774.2370937, ""weight_version"": ""default""}"
Step 9D 原实现的当前环境复现,profile_measured_r05_p08_g16384,32768,16384,16384,5,False,8,71,PASS,True,True,32768,16384,16384,748.148247,748.541557,32832,,,,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 358570, ""before_available_size"": 358570}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 16384, ""cached_tokens_details"": {""device"": 16384, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.7473596779163927, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step9d_profile_measured_r05_p08_g16384_target"", ""num_retractions"": 0, ""prompt_tokens"": 32832, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755777.0617766, ""weight_version"": ""default""}"
Step 9D 原实现的当前环境复现,profile_measured_r06_p03_g8192,32768,24576,8192,6,False,3,75,PASS,True,True,32768,24576,8192,390.266193,390.673123,32832,,,,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 358570, ""before_available_size"": 358570}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 24576, ""cached_tokens_details"": {""device"": 24576, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.3894307529553771, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step9d_profile_measured_r06_p03_g8192_target"", ""num_retractions"": 0, ""prompt_tokens"": 32832, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755779.6599903, ""weight_version"": ""default""}"
Step 9D 原实现的当前环境复现,profile_measured_r06_p05_g4096,32768,28672,4096,6,False,5,77,PASS,True,True,32768,28672,4096,205.384538,205.769274,32832,,,,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 358570, ""before_available_size"": 358570}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 28672, ""cached_tokens_details"": {""device"": 28672, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.20479294192045927, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step9d_profile_measured_r06_p05_g4096_target"", ""num_retractions"": 0, ""prompt_tokens"": 32832, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755782.014787, ""weight_version"": ""default""}"
Step 9D 原实现的当前环境复现,profile_measured_r06_p06_g32768,32768,0,32768,6,False,6,78,PASS,True,True,32768,0,32768,1447.47384,1447.866907,32832,,,,True,[],"[""PROFILE_DEEP""]","{""after_available_size"": 358570, ""before_available_size"": 358570}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 0, ""cached_tokens_details"": null, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 1.4466263330541551, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step9d_profile_measured_r06_p06_g32768_target"", ""num_retractions"": 0, ""prompt_tokens"": 32832, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755785.165074, ""weight_version"": ""default""}"
Step 9D 原实现的当前环境复现,profile_measured_r06_p07_g16384,32768,16384,16384,6,False,7,79,PASS,True,True,32768,16384,16384,751.865548,752.254236,32832,,,,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 358570, ""before_available_size"": 358570}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 16384, ""cached_tokens_details"": {""device"": 16384, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.7510755129624158, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step9d_profile_measured_r06_p07_g16384_target"", ""num_retractions"": 0, ""prompt_tokens"": 32832, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755787.873532, ""weight_version"": ""default""}"
Step 9D 原实现的当前环境复现,profile_measured_r06_p08_g0,32768,32768,0,6,False,8,80,PASS,True,True,32768,32768,0,37.212122,37.597458,32832,,,,True,"[""PROFILE_DEEP""]",[],"{""after_available_size"": 358570, ""before_available_size"": 358570}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""target_fa_and_mamba_present"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 32768, ""cached_tokens_details"": {""device"": 32768, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.03642218396998942, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step9d_profile_measured_r06_p08_g0_target"", ""num_retractions"": 0, ""prompt_tokens"": 32832, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755789.6937432, ""weight_version"": ""default""}"
Step 9D 原实现的当前环境复现,profile_measured_r07_p02_g8192,32768,24576,8192,7,False,2,83,PASS,True,True,32768,24576,8192,393.028419,393.382688,32832,,,,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 358570, ""before_available_size"": 358570}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 24576, ""cached_tokens_details"": {""device"": 24576, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.39224034803919494, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step9d_profile_measured_r07_p02_g8192_target"", ""num_retractions"": 0, ""prompt_tokens"": 32832, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755792.4626076, ""weight_version"": ""default""}"
Step 9D 原实现的当前环境复现,profile_measured_r07_p04_g4096,32768,28672,4096,7,False,4,85,PASS,True,True,32768,28672,4096,207.734838,208.144328,32832,,,,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 358570, ""before_available_size"": 358570}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 28672, ""cached_tokens_details"": {""device"": 28672, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.20690211304463446, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step9d_profile_measured_r07_p04_g4096_target"", ""num_retractions"": 0, ""prompt_tokens"": 32832, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755794.7734725, ""weight_version"": ""default""}"
Step 9D 原实现的当前环境复现,profile_measured_r07_p05_g32768,32768,0,32768,7,False,5,86,PASS,True,True,32768,0,32768,1448.307653,1448.727985,32832,,,,True,[],"[""PROFILE_DEEP""]","{""after_available_size"": 358570, ""before_available_size"": 358570}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 0, ""cached_tokens_details"": null, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 1.4474666849710047, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step9d_profile_measured_r07_p05_g32768_target"", ""num_retractions"": 0, ""prompt_tokens"": 32832, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755797.9980462, ""weight_version"": ""default""}"
Step 9D 原实现的当前环境复现,profile_measured_r07_p06_g16384,32768,16384,16384,7,False,6,87,PASS,True,True,32768,16384,16384,745.675916,746.088149,32832,,,,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 358570, ""before_available_size"": 358570}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 16384, ""cached_tokens_details"": {""device"": 16384, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.744816284859553, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step9d_profile_measured_r07_p06_g16384_target"", ""num_retractions"": 0, ""prompt_tokens"": 32832, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755800.7994528, ""weight_version"": ""default""}"
Step 9D 原实现的当前环境复现,profile_measured_r07_p07_g0,32768,32768,0,7,False,7,88,PASS,True,True,32768,32768,0,34.941966,35.313683,32832,,,,True,"[""PROFILE_DEEP""]",[],"{""after_available_size"": 358570, ""before_available_size"": 358570}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""target_fa_and_mamba_present"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 32768, ""cached_tokens_details"": {""device"": 32768, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.034448856953531504, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step9d_profile_measured_r07_p07_g0_target"", ""num_retractions"": 0, ""prompt_tokens"": 32832, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755802.567832, ""weight_version"": ""default""}"
Step 9D 原实现的当前环境复现,profile_measured_r08_p01_g8192,32768,24576,8192,8,False,1,91,PASS,True,True,32768,24576,8192,393.153208,393.540668,32832,,,,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 358570, ""before_available_size"": 358570}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 24576, ""cached_tokens_details"": {""device"": 24576, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.3923282418400049, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step9d_profile_measured_r08_p01_g8192_target"", ""num_retractions"": 0, ""prompt_tokens"": 32832, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755805.0588539, ""weight_version"": ""default""}"
Step 9D 原实现的当前环境复现,profile_measured_r08_p03_g4096,32768,28672,4096,8,False,3,93,PASS,True,True,32768,28672,4096,207.500132,207.904959,32832,,,,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 358570, ""before_available_size"": 358570}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 28672, ""cached_tokens_details"": {""device"": 28672, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.20664184796623886, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step9d_profile_measured_r08_p03_g4096_target"", ""num_retractions"": 0, ""prompt_tokens"": 32832, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755807.2613807, ""weight_version"": ""default""}"
